lcl|NC_008724.1_cds_YP_001426694.1_213	231
lcl|NC_008724.1_cds_YP_001426695.1_214	570
lcl|NC_008724.1_cds_YP_001426696.1_215	231
lcl|NC_008724.1_cds_YP_001426697.1_216	207
lcl|NC_008724.1_cds_YP_001426698.1_217	630
lcl|NC_008724.1_cds_YP_001426699.1_218	252
lcl|NC_008724.1_cds_YP_001426700.1_219	576
lcl|NC_008724.1_cds_YP_001426701.1_220	255
lcl|NC_008724.1_cds_YP_001426702.1_221	261
lcl|NC_008724.1_cds_YP_001426703.1_222	504
lcl|NC_008724.1_cds_YP_001426704.1_223	717
lcl|NC_008724.1_cds_YP_001426705.1_224	228
lcl|NC_008724.1_cds_YP_001426706.1_225	1038
lcl|NC_008724.1_cds_YP_001426707.1_226	201
lcl|NC_008724.1_cds_YP_001426708.1_227	720
lcl|NC_008724.1_cds_YP_001426709.1_228	408
lcl|NC_008724.1_cds_YP_001426710.1_229	210
lcl|NC_008724.1_cds_YP_001426711.1_230	249
lcl|NC_008724.1_cds_YP_001426712.1_231	303
lcl|NC_008724.1_cds_YP_001426713.1_232	198
lcl|NC_008724.1_cds_YP_001426714.1_233	717
lcl|NC_008724.1_cds_YP_001426715.1_234	540
lcl|NC_008724.1_cds_YP_001426716.1_235	249
lcl|NC_008724.1_cds_YP_001426717.1_236	636
lcl|NC_008724.1_cds_YP_001426718.1_237	213
lcl|NC_008724.1_cds_YP_001426719.1_238	222
lcl|NC_008724.1_cds_YP_001426720.1_239	405
lcl|NC_008724.1_cds_YP_001426721.1_240	231
lcl|NC_008724.1_cds_YP_001426722.1_241	342
lcl|NC_008724.1_cds_YP_001426723.1_242	213
lcl|NC_008724.1_cds_YP_001426724.1_243	549
lcl|NC_008724.1_cds_YP_001426725.1_244	684
lcl|NC_008724.1_cds_YP_001426726.1_245	1251
lcl|NC_008724.1_cds_YP_001426727.1_246	231
lcl|NC_008724.1_cds_YP_001426728.1_247	357
lcl|NC_008724.1_cds_YP_001426729.1_248	213
lcl|NC_008724.1_cds_YP_001426730.1_249	615
lcl|NC_008724.1_cds_YP_001426731.1_250	261
lcl|NC_008724.1_cds_YP_001426732.1_251	261
lcl|NC_008724.1_cds_YP_001426733.1_252	684
lcl|NC_008724.1_cds_YP_001426734.1_253	303
lcl|NC_008724.1_cds_YP_001426735.1_254	285
lcl|NC_008724.1_cds_YP_001426736.1_255	198
lcl|NC_008724.1_cds_YP_001426737.1_256	312
lcl|NC_008724.1_cds_YP_001426738.1_257	3774
lcl|NC_008724.1_cds_YP_001426739.1_258	459
lcl|NC_008724.1_cds_YP_001426740.1_259	894
lcl|NC_008724.1_cds_YP_001426741.1_260	408
lcl|NC_008724.1_cds_YP_001426742.1_261	204
lcl|NC_008724.1_cds_YP_001426743.1_262	204
lcl|NC_008724.1_cds_YP_001426744.1_263	258
lcl|NC_008724.1_cds_YP_001426745.1_264	474
lcl|NC_008724.1_cds_YP_001426746.1_265	216
lcl|NC_008724.1_cds_YP_001426747.1_266	486
lcl|NC_008724.1_cds_YP_001426748.1_267	1017
lcl|NC_008724.1_cds_YP_001426749.1_268	246
lcl|NC_008724.1_cds_YP_001426750.1_269	300
lcl|NC_008724.1_cds_YP_001426751.1_270	630
lcl|NC_008724.1_cds_YP_001426752.1_271	1035
lcl|NC_008724.1_cds_YP_001426753.1_272	198
lcl|NC_008724.1_cds_YP_001426754.1_273	234
lcl|NC_008724.1_cds_YP_001426755.1_274	318
lcl|NC_008724.1_cds_YP_001426756.1_275	237
lcl|NC_008724.1_cds_YP_001426757.1_276	780
lcl|NC_008724.1_cds_YP_001426758.1_277	240
lcl|NC_008724.1_cds_YP_001426759.1_278	372
lcl|NC_008724.1_cds_YP_001426760.1_279	1308
lcl|NC_008724.1_cds_YP_001426761.1_280	1317
lcl|NC_008724.1_cds_YP_001426762.1_281	204
lcl|NC_008724.1_cds_YP_001426763.1_282	960
lcl|NC_008724.1_cds_YP_001426764.1_283	264
lcl|NC_008724.1_cds_YP_001426765.1_284	225
lcl|NC_008724.1_cds_YP_001426766.1_285	255
lcl|NC_008724.1_cds_YP_001426767.1_286	309
lcl|NC_008724.1_cds_YP_001426768.1_287	207
lcl|NC_008724.1_cds_YP_001426769.1_288	468
lcl|NC_008724.1_cds_YP_001426770.1_289	657
lcl|NC_008724.1_cds_YP_001426771.1_290	357
lcl|NC_008724.1_cds_YP_001426772.1_291	588
lcl|NC_008724.1_cds_YP_001426773.1_292	687
lcl|NC_008724.1_cds_YP_001426774.1_293	414
lcl|NC_008724.1_cds_YP_001426775.1_294	276
lcl|NC_008724.1_cds_YP_001426776.1_295	1041
lcl|NC_008724.1_cds_YP_001426777.1_296	228
lcl|NC_008724.1_cds_YP_001426778.1_297	516
lcl|NC_008724.1_cds_YP_001426779.1_298	216
lcl|NC_008724.1_cds_YP_001426780.1_299	480
lcl|NC_008724.1_cds_YP_001426781.1_300	813
lcl|NC_008724.1_cds_YP_001426782.1_301	303
lcl|NC_008724.1_cds_YP_001426783.1_302	297
lcl|NC_008724.1_cds_YP_001426784.1_303	231
lcl|NC_008724.1_cds_YP_001426785.1_304	378
lcl|NC_008724.1_cds_YP_001426786.1_305	396
lcl|NC_008724.1_cds_YP_001426787.1_306	201
lcl|NC_008724.1_cds_YP_001426788.1_307	372
lcl|NC_008724.1_cds_YP_001426789.1_308	222
lcl|NC_008724.1_cds_YP_001426790.1_309	579
lcl|NC_008724.1_cds_YP_001426791.1_310	279
lcl|NC_008724.1_cds_YP_001426792.1_311	741
lcl|NC_008724.1_cds_YP_001426793.1_312	267
lcl|NC_008724.1_cds_YP_001426794.1_313	369
lcl|NC_008724.1_cds_YP_001426795.1_314	240
lcl|NC_008724.1_cds_YP_001426796.1_315	435
lcl|NC_008724.1_cds_YP_001426797.1_316	966
lcl|NC_008724.1_cds_YP_001426798.1_317	273
lcl|NC_008724.1_cds_YP_001426799.1_318	231
lcl|NC_008724.1_cds_YP_001426800.1_319	270
lcl|NC_008724.1_cds_YP_001426801.1_320	321
lcl|NC_008724.1_cds_YP_001426802.1_321	237
lcl|NC_008724.1_cds_YP_001426803.1_322	549
lcl|NC_008724.1_cds_YP_001426804.1_323	420
lcl|NC_008724.1_cds_YP_001426805.1_324	1098
lcl|NC_008724.1_cds_YP_001426806.1_325	495
lcl|NC_008724.1_cds_YP_001426807.1_326	231
lcl|NC_008724.1_cds_YP_001426808.1_327	423
lcl|NC_008724.1_cds_YP_001426809.1_328	498
lcl|NC_008724.1_cds_YP_001426810.1_329	345
lcl|NC_008724.1_cds_YP_001426811.1_330	1389
lcl|NC_008724.1_cds_YP_001426812.1_331	243
lcl|NC_008724.1_cds_YP_001426813.1_332	198
lcl|NC_008724.1_cds_YP_001426814.1_333	300
lcl|NC_008724.1_cds_YP_001426815.1_334	210
lcl|NC_008724.1_cds_YP_001426816.1_335	279
lcl|NC_008724.1_cds_YP_001426817.1_336	207
lcl|NC_008724.1_cds_YP_001426818.1_337	258
lcl|NC_008724.1_cds_YP_001426819.1_338	339
lcl|NC_008724.1_cds_YP_001426820.1_339	447
lcl|NC_008724.1_cds_YP_001426821.1_340	210
lcl|NC_008724.1_cds_YP_001426822.1_341	246
lcl|NC_008724.1_cds_YP_001426823.1_342	204
lcl|NC_008724.1_cds_YP_001426824.1_343	231
lcl|NC_008724.1_cds_YP_001426825.1_344	291
lcl|NC_008724.1_cds_YP_001426826.1_345	747
lcl|NC_008724.1_cds_YP_001426827.1_346	273
lcl|NC_008724.1_cds_YP_001426828.1_347	678
lcl|NC_008724.1_cds_YP_001426829.1_348	207
lcl|NC_008724.1_cds_YP_001426830.1_349	282
lcl|NC_008724.1_cds_YP_001426831.1_350	1074
lcl|NC_008724.1_cds_YP_001426832.1_351	222
lcl|NC_008724.1_cds_YP_001426833.1_352	348
lcl|NC_008724.1_cds_YP_001426834.1_353	294
lcl|NC_008724.1_cds_YP_001426835.1_354	357
lcl|NC_008724.1_cds_YP_001426836.1_355	531
lcl|NC_008724.1_cds_YP_001426837.1_356	501
lcl|NC_008724.1_cds_YP_001426838.1_357	300
lcl|NC_008724.1_cds_YP_001426839.1_358	357
lcl|NC_008724.1_cds_YP_001426840.1_359	213
lcl|NC_008724.1_cds_YP_001426841.1_360	885
lcl|NC_008724.1_cds_YP_001426842.1_361	345
lcl|NC_008724.1_cds_YP_001426843.1_362	693
lcl|NC_008724.1_cds_YP_001426844.1_363	282
lcl|NC_008724.1_cds_YP_001426845.1_364	201
lcl|NC_008724.1_cds_YP_001426846.1_365	570
lcl|NC_008724.1_cds_YP_001426847.1_366	207
lcl|NC_008724.1_cds_YP_001426848.1_367	267
lcl|NC_008724.1_cds_YP_001426849.1_368	1809
lcl|NC_008724.1_cds_YP_001426850.1_369	234
lcl|NC_008724.1_cds_YP_001426851.1_370	201
lcl|NC_008724.1_cds_YP_001426852.1_371	246
lcl|NC_008724.1_cds_YP_001426853.1_372	312
lcl|NC_008724.1_cds_YP_001426854.1_373	210
lcl|NC_008724.1_cds_YP_001426855.1_374	939
lcl|NC_008724.1_cds_YP_001426856.1_375	234
lcl|NC_008724.1_cds_YP_001426857.1_376	237
lcl|NC_008724.1_cds_YP_001426858.1_377	258
lcl|NC_008724.1_cds_YP_001426859.1_378	900
lcl|NC_008724.1_cds_YP_001426860.1_379	267
lcl|NC_008724.1_cds_YP_001426861.1_380	474
lcl|NC_008724.1_cds_YP_001426862.1_381	630
lcl|NC_008724.1_cds_YP_001426863.1_382	1470
lcl|NC_008724.1_cds_YP_001426864.1_383	240
lcl|NC_008724.1_cds_YP_001426865.1_384	231
lcl|NC_008724.1_cds_YP_001426866.1_385	288
lcl|NC_008724.1_cds_YP_001426867.1_386	228
lcl|NC_008724.1_cds_YP_001426868.1_387	765
lcl|NC_008724.1_cds_YP_001426869.1_388	378
lcl|NC_008724.1_cds_YP_001426870.1_389	738
lcl|NC_008724.1_cds_YP_001426871.1_390	279
lcl|NC_008724.1_cds_YP_001426872.1_391	279
lcl|NC_008724.1_cds_YP_001426873.1_392	204
lcl|NC_008724.1_cds_YP_001426874.1_393	1143
lcl|NC_008724.1_cds_YP_001426875.1_394	489
lcl|NC_008724.1_cds_YP_001426876.1_395	309
lcl|NC_008724.1_cds_YP_001426877.1_396	828
lcl|NC_008724.1_cds_YP_001426878.1_397	564
lcl|NC_008724.1_cds_YP_001426879.1_398	330
lcl|NC_008724.1_cds_YP_001426880.1_399	1332
lcl|NC_008724.1_cds_YP_001426881.1_400	237
lcl|NC_008724.1_cds_YP_001426882.1_401	231
lcl|NC_008724.1_cds_YP_001426883.1_402	264
lcl|NC_008724.1_cds_YP_001426884.1_403	942
lcl|NC_008724.1_cds_YP_001426885.1_404	213
lcl|NC_008724.1_cds_YP_001426886.1_405	783
lcl|NC_008724.1_cds_YP_001426887.1_406	273
lcl|NC_008724.1_cds_YP_001426888.1_407	798
lcl|NC_008724.1_cds_YP_001426889.1_408	303
lcl|NC_008724.1_cds_YP_001426890.1_409	753
lcl|NC_008724.1_cds_YP_001426891.1_410	390
lcl|NC_008724.1_cds_YP_001426892.1_411	471
lcl|NC_008724.1_cds_YP_001426893.1_412	306
lcl|NC_008724.1_cds_YP_001426894.1_413	339
lcl|NC_008724.1_cds_YP_001426895.1_414	285
lcl|NC_008724.1_cds_YP_001426896.1_415	207
lcl|NC_008724.1_cds_YP_001426897.1_416	285
lcl|NC_008724.1_cds_YP_001426898.1_417	1659
lcl|NC_008724.1_cds_YP_001426899.1_418	276
lcl|NC_008724.1_cds_YP_001426900.1_419	228
lcl|NC_008724.1_cds_YP_001426901.1_420	426
lcl|NC_008724.1_cds_YP_001426902.1_421	1071
lcl|NC_008724.1_cds_YP_001426903.1_422	588
lcl|NC_008724.1_cds_YP_001426904.1_423	378
lcl|NC_008724.1_cds_YP_001426905.1_424	279
lcl|NC_008724.1_cds_YP_001426906.1_425	1836
lcl|NC_008724.1_cds_YP_001426907.1_426	210
lcl|NC_008724.1_cds_YP_001426908.1_427	261
lcl|NC_008724.1_cds_YP_001426909.1_428	570
lcl|NC_008724.1_cds_YP_001426910.1_429	270
lcl|NC_008724.1_cds_YP_001426911.1_430	1908
lcl|NC_008724.1_cds_YP_001426912.1_431	246
lcl|NC_008724.1_cds_YP_001426913.1_432	618
lcl|NC_008724.1_cds_YP_001426914.1_433	207
lcl|NC_008724.1_cds_YP_001426915.1_434	255
lcl|NC_008724.1_cds_YP_001426916.1_435	234
lcl|NC_008724.1_cds_YP_001426917.1_436	204
lcl|NC_008724.1_cds_YP_001426918.1_437	747
lcl|NC_008724.1_cds_YP_001426919.1_438	210
lcl|NC_008724.1_cds_YP_001426920.1_439	201
lcl|NC_008724.1_cds_YP_001426921.1_440	555
lcl|NC_008724.1_cds_YP_001426922.1_441	630
lcl|NC_008724.1_cds_YP_001426923.1_442	363
lcl|NC_008724.1_cds_YP_001426924.1_443	255
lcl|NC_008724.1_cds_YP_001426925.1_444	354
lcl|NC_008724.1_cds_YP_001426926.1_445	657
lcl|NC_008724.1_cds_YP_001426927.1_446	396
lcl|NC_008724.1_cds_YP_001426928.1_447	459
lcl|NC_008724.1_cds_YP_001426929.1_448	492
lcl|NC_008724.1_cds_YP_001426930.1_449	294
lcl|NC_008724.1_cds_YP_001426931.1_450	279
lcl|NC_008724.1_cds_YP_001426932.1_451	363
lcl|NC_008724.1_cds_YP_001426933.1_452	216
lcl|NC_008724.1_cds_YP_001426934.1_453	1134
lcl|NC_008724.1_cds_YP_001426935.1_454	312
lcl|NC_008724.1_cds_YP_001426936.1_455	417
lcl|NC_008724.1_cds_YP_001426937.1_456	201
lcl|NC_008724.1_cds_YP_001426938.1_457	567
lcl|NC_008724.1_cds_YP_001426939.1_458	300
lcl|NC_008724.1_cds_YP_001426940.1_459	213
lcl|NC_008724.1_cds_YP_001426941.1_460	258
lcl|NC_008724.1_cds_YP_001426942.1_461	318
lcl|NC_008724.1_cds_YP_001426943.1_462	225
lcl|NC_008724.1_cds_YP_001426944.1_463	510
lcl|NC_008724.1_cds_YP_001426945.1_464	261
lcl|NC_008724.1_cds_YP_001426946.1_465	279
lcl|NC_008724.1_cds_YP_001426947.1_466	549
lcl|NC_008724.1_cds_YP_001426948.1_467	336
lcl|NC_008724.1_cds_YP_001426949.1_468	351
lcl|NC_008724.1_cds_YP_001426950.1_469	765
lcl|NC_008724.1_cds_YP_001426951.1_470	612
lcl|NC_008724.1_cds_YP_001426952.1_471	705
lcl|NC_008724.1_cds_YP_001426953.1_472	261
lcl|NC_008724.1_cds_YP_001426954.1_473	246
lcl|NC_008724.1_cds_YP_001426955.1_474	630
lcl|NC_008724.1_cds_YP_001426956.1_475	612
lcl|NC_008724.1_cds_YP_001426957.1_476	447
lcl|NC_008724.1_cds_YP_001426958.1_477	603
lcl|NC_008724.1_cds_YP_001426959.1_478	555
lcl|NC_008724.1_cds_YP_001426960.1_479	438
lcl|NC_008724.1_cds_YP_001426961.1_480	267
lcl|NC_008724.1_cds_YP_001426962.1_481	222
lcl|NC_008724.1_cds_YP_001426963.1_482	243
lcl|NC_008724.1_cds_YP_001426964.1_483	387
lcl|NC_008724.1_cds_YP_001426965.1_484	1587
lcl|NC_008724.1_cds_YP_001426966.1_485	333
lcl|NC_008724.1_cds_YP_001426967.1_486	219
lcl|NC_008724.1_cds_YP_001426968.1_487	297
lcl|NC_008724.1_cds_YP_001426969.1_488	264
